"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Sub-Saharan Africa","Gambia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","63.77","SOURCE: Gambia DHS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Gambia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","68.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","44.69","SOURCE: Guinea-Bissau MICS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","24.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","13.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","30.83","SOURCE: Guinea-Bissau MICS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","25.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","9.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","19.19","SOURCE: Guinea-Bissau MICS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","12.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Guinea-Bissau","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","10.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","99.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","94.71","SOURCE: Greece EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","98.94","SOURCE: Greece EU-LFS 2020 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","98.52","SOURCE: Greece EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","99.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","93.06","SOURCE: Greece EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","98.12","SOURCE: Greece EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","94.03","SOURCE: Greece EU-LFS 2018 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","98.35","SOURCE: Greece EU-LFS 2018 (GEMR)."
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","99.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Greece","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","95.14","SOURCE: Greece EU-LFS 2020 (GEMR)."
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","51.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","52.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","82.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","81.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","83.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","53.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","35.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","36.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guatemala","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","37.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","95.13","SOURCE: Guyana MICS 2020 (GEMR)."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","83.02","SOURCE: Guyana MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","63.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","96.35","SOURCE: Guyana MICS 2020 (GEMR)."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","87.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","98.22","SOURCE: Guyana MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","98.66","SOURCE: Guyana MICS 2020 (GEMR)."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","61.75","SOURCE: Guyana MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Latin America and the Caribbean","Guyana","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","98.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","44.90","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","37.86","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Junio"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","53.51","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Junio"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","57.14","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Jun. 10 - Jul. 10"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","88.77","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Jun. 10 - Jul. 10"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","90.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","42.43","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Jun. 10 - Jul. 10"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","74.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Honduras","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","86.91","SOURCE: ECLAC based on Encuesta Permanente de Hogares de Propositos Multiples, Nacional, Junio"
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","96.95","SOURCE: Croatia EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","98.35","SOURCE: Croatia EU-LFS 2020 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","100.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","99.57","SOURCE: Croatia EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","97.33","SOURCE: Croatia EU-LFS 2020 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","98.60","SOURCE: Croatia EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","100.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","99.04","SOURCE: Croatia EU-LFS 2018 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","97.45","SOURCE: Croatia EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","100.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Croatia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","95.95","SOURCE: Croatia EU-LFS 2018 (GEMR)."
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","16.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","45.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","44.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","16.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","15.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","35.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","33.90","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Haiti","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","34.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
